Time,X,Y,Z,DerivX,DerivY,DerivZ,Intensity_L2Pre,Intensity_Squared
0.47,14.11381912231445,-8.039729118347168,1.443703651428223,-63.20691903432203,-46.80664539337158,6.344632804393774,78.90647015432107,78.90647015432107
0.48,13.57033538818359,-8.360552787780762,2.571372509002686,-103.48935921986886,17.178396383921314,5.825890600681305,105.06705371025345,105.06705371025345
0.49,12.6174430847168,-6.92881965637207,1.874659895896912,-117.81466801961251,73.18276564280191,-8.000623683134728,138.92452327440216,138.92452327440216
0.5,10.8529167175293,-5.298368453979492,1.154005169868469,-117.0166095097859,102.59154240290322,-30.78544239203137,158.6368650000544,158.6368650000544
0.51,8.889671325683594,-4.268861770629883,1.295263171195984,-97.60363101959233,79.84662850697835,-56.26373787721,138.08533981583827,138.08533981583827
0.52,9.062053680419922,-3.828328609466553,1.027112483978271,-72.30490446090705,31.58351182937622,-81.4228077729543,113.38073493415321,113.38073493415321
0.53,8.307879447937012,-2.920926094055176,-0.1268926858901978,-47.64462312062585,-32.86041418711343,-99.37932093938191,115.00463626840352,115.00463626840352
0.54,7.95832633972168,-4.256890773773193,-2.051830768585205,-15.163278579711914,-80.76440095901488,-65.92035343249638,105.34850011376389,105.34850011376389
0.55,7.417236804962158,-5.52821159362793,-3.268085241317749,23.62279494603472,-100.05767742792763,-5.12758294741312,102.93622958033883,102.93622958033883
0.56,7.711723804473877,-7.553706169128418,-3.129221677780151,60.99229256312053,-77.37261851628622,52.4130642414093,111.59619684983062,111.59619684983062
0.57,9.311050415039062,-7.627926826477051,0.6823474764823914,56.28368854522703,-21.66752417882285,60.633157193660736,85.52026047415411,85.52026047415411
0.58,11.14022064208984,-7.831433773040771,0.6799532771110535,-1.9752224286397002,28.47104867299397,23.04419130086899,36.681560338862894,36.681560338862894
0.59,10.55124664306641,-6.531382083892822,-0.5195417404174805,-82.18098084131876,60.373787085215234,-16.140908996264145,103.24357956927774,103.24357956927774
0.6,8.149862289428711,-5.576095581054688,-1.33357036113739,-134.87336238225302,58.53823026021323,-34.516407549381256,151.02625822156648,151.02625822156648
0.61,5.501875400543213,-5.185841083526611,-1.09654438495636,-122.04442818959554,51.05634927749634,-4.868209610382716,132.38312852656742,132.38312852656742
0.62,4.649539470672607,-5.006275653839111,-1.273715257644653,-53.809674580891965,48.183308045069374,29.16935707132021,77.89713502191024,77.89713502191024
0.63,4.666299343109131,-4.774038314819336,-0.9289502501487732,29.967427253723145,61.65069441000621,49.759491533041,84.70455604670825,84.70455604670825
0.64,5.880159378051758,-4.031835556030273,0.4453215301036835,93.13444693883261,79.08846537272134,39.66394066810608,128.46103981728237,128.46103981728237
0.65,7.19936466217041,-2.705447912216187,1.034295082092285,111.15081310272218,80.20575642585754,15.382745365301767,137.92786329170033,137.92786329170033
0.66,8.81784439086914,-1.632845520973206,0.7876923680305481,91.11932516098024,59.05697544415792,-8.718884363770481,108.9333590363995,108.9333590363995
0.67,9.976638793945312,-1.137245774269104,-0.3615244626998901,41.10046227773032,18.674770991007485,-10.215259964267412,46.285490244214465,46.285490244214465
0.68,9.739612579345703,-1.417367458343506,-0.3375824391841888,-6.604011853535985,-36.8507574001948,14.10583866139254,40.0070740978504,40.0070740978504
0.69,8.96389102935791,-1.869871497154236,0.2035071402788162,-35.89307864507041,-84.91435647010803,31.48375228047372,97.41656782607372,97.41656782607372
0.7,8.125920295715332,-2.841917514801025,1.1755530834198,-39.484381675720236,-117.07646449406941,32.82051446537177,127.8401388630219,127.8401388630219
0.71,8.111555099487305,-5.185841083526611,1.774103403091431,-13.387576738993356,-123.64056607087454,20.191100860635437,125.9916558476516,125.9916558476516
0.72,7.989450931549072,-6.349422931671143,0.9169792532920837,21.767286459604883,-113.086129228274,15.243084604541451,116.16642807588428,116.16642807588428
0.73,7.841010570526123,-6.938396453857422,0.751779317855835,53.17123333613076,-92.21667448679607,23.62279047568638,109.03729333465293,109.03729333465293
0.74,9.39245319366455,-7.678205013275146,1.795651316642761,56.66277408599856,-51.35563214619953,41.67906095584233,87.09314004224152,87.09314004224152
0.75,10.57997703552246,-8.851364135742188,2.434903144836426,23.483129342397067,4.88816102345786,50.39794395367305,55.814910522731935,55.814910522731935
0.76,10.63504409790039,-8.913613319396973,2.470816135406494,-36.332011222839334,80.12595574061076,48.42272698879242,100.42382342787973,100.42382342787973
0.77,9.526528358459473,-6.871358871459961,3.53863000869751,-96.28681341807045,142.93385048707327,49.28065041700999,179.24792483817177,179.24792483817177
0.78,7.879317760467529,-4.594472885131836,3.502717018127441,-140.69925347963968,150.81476072470346,42.2377089659373,210.53597327029098,210.53597327029098
0.79,6.04775333404541,-2.387019157409668,3.751713991165161,-151.09407901763916,115.580086906751,39.94326591491699,194.38014738010276,194.38014738010276
0.8,5.125985622406006,-1.309628367424011,5.360617637634277,-146.44533296426135,43.81388823191325,26.755203803380322,155.18290266512088,155.18290266512088
0.81,2.683900117874146,-2.841917514801025,4.400542736053467,-110.83158353964488,-29.34892276922861,5.2073876063029045,114.76983951936896,114.76983951936896
0.82,2.099714994430542,-2.358288764953613,4.54419469833374,-46.22804423173269,-89.20396268367769,-15.203181902567552,101.61454508053733,101.61454508053733
0.83,1.09654438495636,-3.394978046417236,5.058948040008545,35.015197594960526,-136.38968964417776,-40.821139017740904,146.61028918379156,146.61028918379156
0.84,2.557007312774658,-6.0597243309021,3.636792421340942,129.9852003653844,-139.5420591036479,-52.133740981419884,197.70196134998983,197.70196134998983
0.85,4.656722068786621,-7.788338184356689,2.992752075195312,190.35898943742114,-109.55468416213989,-60.31393011411031,227.7642286385468,227.7642286385468
0.86,6.897695064544678,-9.028534889221191,2.777273893356323,217.17404822508493,-39.40457105636597,-63.80547434091568,229.75731979303066,229.75731979303066
0.87,9.923966407775879,-8.523358345031738,1.97761058807373,188.2640600204468,36.990420023600244,-51.67485326528547,198.7006238764578,198.7006238764578
0.88,11.77468395233154,-7.407660007476807,1.247379064559937,104.1677196820577,82.14107751846315,-50.01886313160259,141.77431752130536,141.77431752130536
0.89,12.67250919342041,-6.040570735931396,0.8068459630012512,-16.639705499013235,92.81522432963051,-50.15852525830269,106.80553975586339,106.80553975586339
0.9,12.25591850280762,-4.989516258239746,1.151610970497131,-132.91809956232706,75.53706566492717,-62.94755364457767,165.33440050505277,165.33440050505277
0.91,9.050082206726074,-4.4532151222229,-0.213083952665329,-176.9913593928019,56.74257874488831,-66.83813085158666,197.51708097798945,197.51708097798945
0.92,5.293580055236816,-4.378994941711426,-0.9552865028381348,-127.25181579589844,47.16577331225078,-52.37316216031711,145.46677596677108,145.46677596677108
0.93,4.077325344085693,-4.074931144714355,-2.353500366210938,-4.369413852691695,47.26553161938987,-12.569557875394818,49.10311641701102,49.10311641701102
0.94,6.09324312210083,-3.174711465835571,-1.505952835083008,136.66901985804236,45.39007345835368,46.64703185359637,151.3757752689087,151.3757752689087
0.95,8.537723541259766,-2.573766708374023,-0.6799532771110535,217.89231300354004,28.570804993311558,86.69005582729976,236.2382626572987,236.2382626572987
0.96,11.44428443908691,-2.401384353637695,0.6607996821403503,210.39048035939535,-3.6312083403269635,103.2699023683866,234.39712591037477,234.39712591037477
0.97,14.83926200866699,-2.485181331634521,2.094926595687866,111.27052704493208,-34.61616635322573,73.1628139813741,137.59435494061634,137.59435494061634
0.98,15.32767963409424,-3.313575267791748,2.832340717315674,-28.032112121581942,-51.196010907491065,17.2781544427077,60.87171316615744,60.87171316615744
0.99,13.7882080078125,-4.460397720336914,2.925714492797852,-146.7845201492309,-44.93118127187092,-46.52732188502948,160.40354761575207,160.40354761575207
1.0,10.31182670593262,-4.529829502105713,1.496376037597656,-193.35174560546878,-27.11433172225951,-88.50565776228905,214.36729220980072,214.36729220980072
1.01,7.357381820678711,-4.613626480102539,-0.272938996553421,-142.1357790629069,-16.819266478220605,-86.92947377761205,167.45805691556743,167.45805691556743
1.02,6.327875137329102,-4.448426723480225,-1.218648672103882,-44.073263804117865,-17.058690388997388,-56.702676167090736,73.8149374086641,73.8149374086641
1.03,7.067683219909668,-4.450820922851562,-1.276109457015991,47.485001881917285,-30.12704054514568,-15.502455582221346,58.33343899354199,58.33343899354199
1.04,8.975862503051758,-5.422866821289062,-0.6823474764823914,90.58063030242917,-38.58655293782554,8.67898091673851,98.8387442421345,98.8387442421345
1.05,10.12507915496826,-5.777208805084229,-0.6967126727104187,83.03889433542888,-40.10287920633952,17.697140388190746,93.89828364250388,93.89828364250388
1.06,10.59434223175049,-6.007051944732666,-0.4764461517333984,49.04123147328691,-34.356796741485596,15.94139231989781,61.96418203970064,61.96418203970064
1.07,10.90319442749023,-6.358999729156494,-0.5530605912208557,4.229760169982955,-19.353131453196216,5.28719568004211,20.50339011722995,20.50339011722995
1.08,10.83855152130127,-6.768408298492432,-0.0239420160651207,-35.31447251637769,1.456471284230565,-3.4316886216402054,35.51069929623576,35.51069929623576
1.09,10.31182670593262,-6.646304130554199,-0.1651999205350876,-67.09750096003214,30.00732660293579,-11.332553935547669,74.37029691778075,74.37029691778075
1.1,9.05247688293457,-6.114790916442871,-1.031900882720947,-84.33575630187985,53.290939331054666,-7.342218297223249,100.03175583443638,100.03175583443638
1.11,8.020575523376465,-5.207388877868652,-0.9409212470054626,-84.77469682693486,60.85262695948283,6.983088018993535,104.58754681246572,104.58754681246572
1.12,7.2113356590271,-4.211400985717773,-0.4405331015586853,-72.7238774299622,49.83930190404255,23.44322440524896,91.22665801861496,91.22665801861496
1.13,6.701370716094971,-3.960009574890137,-0.2418143749237061,-53.350798288981125,29.14940913518269,35.29452284177144,70.29721952986583,70.29721952986583
1.14,6.117185115814209,-4.055777549743652,0.2992752194404602,-31.62341515223186,8.519371350606297,32.60104606548945,46.21091081837821,46.21091081837821
1.15,5.839457988739014,-3.971980571746826,0.6177040338516235,-8.918400605519604,-4.269659519195557,21.527863542238872,23.69001415076925,23.69001415076925
1.16,5.925649166107178,-4.007893562316895,0.9050082564353943,12.070767084757493,-6.823476155598951,11.532071232795715,18.034741799614622,18.034741799614622
1.17,6.373364925384521,-4.376600742340088,0.7661445140838623,29.827765623728418,-6.60400787989297,2.2146364053090424,30.63026504275605,30.63026504275605
1.18,6.660669326782227,-4.355052947998047,0.5291185975074768,38.84592056274414,-8.319850762685132,-0.4987920324007661,39.73001704721465,39.73001704721465
1.19,7.072471618652344,-4.074931144714355,0.7637503147125244,39.624035358428955,-14.544777075449632,-1.7956515153249113,42.247355924661626,42.247355924661626
1.2,7.728483200073242,-4.398148536682129,0.7948749661445618,33.63853295644124,-21.86704476674399,-12.370042006174723,41.984955466534636,41.984955466534636
1.21,7.999027729034424,-4.881777286529541,0.6703764796257019,26.35617256164553,-19.093759854634616,-34.257036447525024,47.25213268893533,47.25213268893533
1.22,7.987056732177734,-5.204994678497314,0.5195417404174805,24.520623683929443,-5.2472909291585434,-55.30605912208557,60.72524370934822,60.72524370934822
1.23,8.157045364379883,-5.343858242034912,-0.6153098344802856,32.561147212982156,14.943814277648926,-62.927600741386414,72.41152413848016,72.41152413848016
1.24,8.480262756347656,-4.570530891418457,-1.927332401275635,46.20809157689414,22.006706396738696,-41.73891544342042,66.04256139796438,66.04256139796438
1.25,9.105149269104004,-4.07014274597168,-1.86508309841156,52.851994832356695,7.880914211273193,-7.761203000942871,53.9970224974188,53.9970224974188
1.26,10.0364933013916,-4.050989151000977,-1.774103403091431,41.519435246785406,-19.47284539540608,26.914817362558097,53.17389025325543,53.17389025325543
1.27,10.54645824432373,-4.668693542480469,-0.7948749661445618,13.926267623901323,-48.84171883265176,42.69659645312156,66.3509892702516,66.3509892702516
1.28,10.38365268707275,-5.453991413116455,-0.3854664862155914,-10.913570721944188,-65.70088466008504,34.55631051911042,75.03233214897332,75.03233214897332
1.29,9.794678688049316,-6.198588371276855,0.002394201699644327,-15.322883923848396,-65.46146074930826,21.986751910299066,70.73479253339192,70.73479253339192
1.3,9.114726066589355,-6.900089263916016,-0.05985504388809204,7.422033945719431,-52.13373502095539,12.868834174393367,54.20903806686332,54.20903806686332
1.31,9.469067573547363,-7.575253963470459,-0.2298433631658554,35.0152095158895,-18.495206038157153,19.851922503827762,44.29713727695624,44.29713727695624
1.32,10.54406452178955,-7.553706169128418,-0.02633621916174889,42.85621643066402,18.874287605285645,41.260075922279306,62.412241463283536,62.412241463283536
1.33,11.60230159759521,-7.448361396789551,0.6224924325942993,19.692309697469046,45.15064557393391,59.53581491485238,77.2714767203241,77.2714767203241
1.34,11.3485164642334,-5.770026206970215,1.343147158622742,-29.5683940251668,50.61740477879841,66.35929057374597,88.5435883461874,88.5435883461874
1.35,10.57040023803711,-5.190629482269287,2.698265314102173,-76.73416932423906,35.91301838556926,55.88465752080083,101.49370708403762,101.49370708403762
1.36,9.57201862335205,-5.65031623840332,2.786850690841675,-106.24270439147945,25.518198808034253,32.88036982218424,114.10437952359783,114.10437952359783
1.37,7.924807548522949,-5.66228723526001,2.844311714172363,-108.65685939788816,27.09438602129619,17.55747894446055,113.35203533668295,113.35203533668295
1.38,6.789956092834473,-5.149928092956543,3.014299869537354,-95.88778018951413,45.48983772595724,20.191101233164467,108.03458841970195,108.03458841970195
1.39,6.057330131530762,-4.534617900848389,2.750937700271606,-78.62957715988156,62.967509031295755,36.17239793141683,107.03251828326216,107.03251828326216
1.4,5.604825973510742,-3.675099611282349,3.169923067092896,-62.269194920857736,64.42397832870482,55.96446394920348,105.64053599310682,105.64053599310682
1.41,4.898536682128906,-2.834734916687012,4.831499099731445,-51.31572087605796,48.44268163045246,61.98987166086833,93.92944586821427,93.92944586821427
1.42,4.347870349884033,-2.39659595489502,4.98472785949707,-38.52669397989911,21.348297595977783,52.61258284250895,68.61588615347827,68.61588615347827
1.43,4.053383350372314,-2.38462495803833,5.509057998657227,-22.046605745951343,-11.631830533345521,31.124625603357934,39.87599058861219,39.87599058861219
1.44,3.892971992492676,-2.765302896499634,5.880159378051758,-0.2593715985616196,-43.973505496978746,2.693482240041112,44.05668287441052,44.05668287441052
1.45,3.991134166717529,-3.332728862762451,5.676652431488037,21.368249257405612,-62.74803678194682,-13.906315962473558,67.72963767777969,67.72963767777969
1.46,4.321534156799316,-4.20421838760376,5.16429328918457,41.85862541198731,-65.42155941327412,-25.11916557947793,81.62779818698318,81.62779818698318
1.47,4.955997467041016,-5.355829238891602,4.807557106018066,65.20208915074666,-47.5648025671641,-21.747334798177075,83.58629937794363,83.58629937794363
1.48,5.580883979797363,-5.51624059677124,4.733336925506592,86.8696173032125,-14.50486580530803,-13.367629051208496,89.08094660973974,89.08094660973974
1.49,6.423643112182617,-5.461174011230469,4.51067590713501,88.16647529602048,16.220720609029147,-12.090720733006787,90.45786130040624,90.45786130040624
1.5,8.02536392211914,-5.032611846923828,4.867412090301514,50.93664328257243,35.174814860026046,-25.41844050089519,66.91716033149262,66.91716033149262
1.51,9.244012832641602,-4.139574527740479,4.666299343109131,-19.33317581812539,32.84046649932861,-49.52007234096527,62.48604237557782,62.48604237557782
1.52,8.169015884399414,-3.957615375518799,3.720589399337769,-82.61990547180176,12.230380376180028,-65.90040226777394,106.38841103884357,106.38841103884357
1.53,5.659893035888672,-4.015076160430908,2.614468336105347,-103.54921817779538,-8.459512392679857,-70.76861361662547,125.7068041450971,125.7068041450971
1.54,3.881000995635986,-4.096478939056396,1.833958506584167,-55.02673387527466,-23.143951098124194,-46.52732213338216,75.68603317862667,75.68603317862667
1.55,4.23773717880249,-5.054159641265869,1.687912225723267,41.67906045913696,-18.37550004323325,-11.093134681383765,46.881347246581754,46.881347246581754
1.56,4.89374828338623,-4.994304656982422,1.240196466445923,138.78388404846189,3.451637427012111,25.717716415723157,141.1888140404332,141.1888140404332
1.57,7.338228225708008,-4.841075897216797,2.489969730377197,194.98777389526364,24.301143487294517,47.96384076277415,202.26543838267892,202.26543838267892
1.58,10.47942066192627,-4.438849925994873,3.10767388343811,185.09174585342404,38.2872740427653,46.40761017799377,194.62408900012085,194.62408900012085
1.59,12.6150484085083,-3.471592426300049,3.624821424484253,124.67806339263913,23.84225924809774,32.780611515045166,131.10164495036955,131.10164495036955
1.6,13.31655025482178,-3.318363666534424,3.785232782363892,27.653042475382517,-8.060475190480542,0.5586465199788448,28.809271153153915,28.809271153153915
1.61,12.74912452697754,-3.505111217498779,3.576937437057495,-72.72386948267618,-49.14098580678304,-29.967425266901635,92.74504976397989,92.74504976397989
1.62,11.60708999633789,-4.58968448638916,3.409343242645264,-133.25727780659992,-72.42459853490193,-56.822387874126434,161.96174957404213,161.96174957404213
1.63,9.394847869873047,-5.623979568481445,2.303221940994263,-145.06868124008176,-62.50861485799154,-73.00319994489352,174.01642569135612,174.01642569135612
1.64,6.682217121124268,-6.912060260772705,1.20907187461853,-98.38174978892009,-29.927523930867505,-66.15977361798286,122.27731198118916,122.27731198118916
1.65,6.612784862518311,-6.449979305267334,0.6560112833976746,-21.88700040181479,10.7938567797343,-46.6270777086417,52.627298110563956,52.627298110563956
1.66,6.969521045684814,-5.552153587341309,0.1460463106632233,45.50978342692062,27.094380060831714,-24.620373764385782,58.407265153780905,58.407265153780905
1.67,8.362946510314941,-5.307945251464844,0.5482721924781799,79.2680303255717,23.981920878092456,-17.318059472988047,84.60773217980018,84.60773217980018
1.68,9.725247383117676,-4.970362663269043,0.6320692300796509,63.685766855875656,2.8929948806762695,-22.68506136412422,67.66726186639039,67.66726186639039
1.69,10.06282997131348,-5.456385612487793,0.03351882472634315,29.907564322153757,-16.919024785359714,-28.830178827047348,44.85415270151594,44.85415270151594
1.7,9.988609313964844,-5.609614372253418,-0.7326257228851318,-1.6759475072225527,-25.777570406595874,-28.351338487118483,38.35479539933878,38.35479539933878
1.71,9.536105155944824,-5.896918773651123,-0.6727706789970398,-16.101010640462253,-27.513368924458813,-22.8446749659876,39.218709661579574,39.218709661579574
1.72,9.121908187866211,-6.354211330413818,-0.727837324142456,-14.325308799743652,-18.994001547495532,-19.991584898283076,31.074910035904136,31.074910035904136
1.73,9.29189682006836,-6.576871871948242,-0.7876923680305481,-11.811391512552927,-4.050195217132568,-15.282988051573435,19.735317948901336,19.735317948901336
1.74,9.430760383605957,-6.406883716583252,-1.292868971824646,-19.013949235280325,11.851294835408543,-3.830722750475007,22.730109801507894,22.730109801507894
1.75,9.14585018157959,-6.258443355560303,-1.690306425094604,-34.61616039276123,22.365832328796387,19.472841142366327,45.58180073508549,45.58180073508549
1.76,8.652645111083984,-5.681440830230713,-0.9840168952941895,-53.350790341695166,24.361002445220947,43.4547615237534,72.99370910774334,72.99370910774334
1.77,7.869740962982178,-5.465962409973145,0.02633621916174889,-63.90523115793862,19.911781946818042,54.468088845411934,86.29675736734774,86.29675736734774
1.78,7.168240070343018,-5.506663799285889,0.48602294921875,-59.49591000874839,14.923858642578125,50.09866980835794,79.19824228554329,79.19824228554329
1.79,6.428431510925293,-5.34625244140625,0.9313444495201111,-41.29997889200847,10.37487586339314,37.549062352627516,56.773747359344455,56.773747359344455
1.8,5.963956356048584,-5.104437828063965,1.151610970497131,-13.2279634475708,7.681397596995043,26.435976506521303,30.542490727947133,30.542490727947133
1.81,6.13633918762207,-5.16429328918457,1.280897855758667,10.334968566894531,6.125168005625414,17.597382764021564,21.30720860458541,21.30720860458541
1.82,6.63433313369751,-5.140350818634033,1.601720929145813,18.97404591242473,6.384539604187012,2.833139399687462,20.21888827562721,20.21888827562721
1.83,7.108384609222412,-5.092466831207275,1.733402013778687,12.090714772542333,8.639077345530199,-17.45771989226341,22.925772068346053,22.925772068346053
1.84,7.058106422424316,-4.989516258239746,1.34554135799408,1.6360362370808845,13.646948337554932,-39.963216334581375,42.260791205341704,42.260791205341704
1.85,6.639121532440186,-4.766855716705322,0.6248866319656372,-1.0574380556742424,15.123371283213283,-51.614998529354736,53.795377193554465,53.795377193554465
1.86,6.48828649520874,-4.616020679473877,-0.03112462162971497,7.501832644144679,9.596757094065334,-47.56480753421784,49.09975718382357,49.09975718382357
1.87,6.947973251342773,-4.376600742340088,-0.7733271718025208,14.34526046117146,-5.187439918518066,-27.21409300963084,31.19780263005589,31.19780263005589
1.88,7.237671852111816,-4.414907932281494,-0.7086837291717529,15.04356861114502,-24.3011474609375,0.39903372526168823,28.583455921045534,28.583455921045534
1.89,7.520187377929688,-4.90571928024292,-0.5219359993934631,16.899081071217868,-37.509163220723465,19.612502803405125,45.57594247828609,45.57594247828609
1.9,7.149086475372314,-5.674258232116699,-0.09576806426048279,31.982553005218527,-40.20263751347859,33.11979050437609,61.12328756558772,61.12328756558772
1.91,7.2113356590271,-6.095637321472168,0.48602294921875,64.52374060948691,-34.835636615753174,40.68147639433543,83.85593122903127,83.85593122903127
1.92,8.341399192810059,-6.138733386993408,0.4501099288463593,91.27894242604573,-26.835012435913086,40.42210405071577,103.37267394597023,103.37267394597023
1.93,9.99100399017334,-6.287173748016357,1.034295082092285,92.37627983093259,-18.614916006724048,35.71350773175557,100.7737406661394,100.7737406661394
1.94,11.31739139556885,-6.749254703521729,2.070984363555908,56.48320913314819,-4.748499393463135,29.38882634043693,63.84829108235423,63.84829108235423
