Time,X,Y,Z,Acceleration_Magnitude,Intensity,Jerkiness,Kinetic_Energy,Fluidity
84.96,-2.173935174942017,-9.150638580322266,5.20978307723999,130.396596759177,0.0825074730904907,0.03677379266886129,0.017487777839798692,0.475550022714276
84.97,-3.284844636917114,-9.567230224609375,4.474762916564941,85.32772295214306,0.08210546892806607,0.0334641904199816,0.018224210049888157,0.5445884068964041
84.98,-3.615244626998901,-9.749189376831055,3.900154590606689,84.93638262509212,0.08097093972078417,0.031166014001034588,0.019327549328480135,0.6201482623552677
84.99,-2.248155355453491,-10.58955383300781,4.043806552886963,106.81833952620008,0.0817679072867747,0.03221691893500328,0.021269762729880643,0.660204747430614
85.0,-1.309628367424011,-12.13620853424072,3.837905406951904,167.37270308216543,0.0862797382527139,0.032811027515036825,0.023898151180267158,0.7283572959601567
85.01,-0.1460463106632233,-12.35168647766113,5.281609058380127,151.06619721673198,0.0884630776293931,0.03284748733557249,0.02681486478282428,0.816344477332239
85.02,2.485181331634521,-11.09712505340576,6.306327342987061,140.6750357281736,0.09165232559915804,0.03187194974137894,0.028842139239463285,0.9049380276666248
85.03,3.16513466835022,-10.76911926269531,6.722918510437012,109.16173446060007,0.09082237109914505,0.03227291784925013,0.028564686894320707,0.8850977505418266
85.04,3.201047658920288,-9.837775230407715,6.294356346130371,97.43373801827362,0.09035227862709866,0.03441298556071104,0.025537962390341614,0.7421024962624246
85.05,2.590526342391968,-8.949525833129883,5.231330871582031,141.10048296670539,0.0933959013393697,0.03397202563645966,0.020781574125082195,0.6117260844613166
85.06,1.312022566795349,-8.592789649963379,3.56017804145813,117.20366828996679,0.0940993979947654,0.03318751947075153,0.01664728207316709,0.5016127278510059
85.07,-0.1556231081485748,-9.016563415527344,2.5091233253479,136.99334369404403,0.0956647278471756,0.031218201907281685,0.013649284430938184,0.4372219953884562
85.08,-0.6847416758537292,-8.125920295715332,4.307168960571289,157.82270516478744,0.09668725818836005,0.030255085162891607,0.011732654370942194,0.38779115667066505
85.09,-2.138022184371948,-7.886500358581543,2.674323320388794,154.49295564860628,0.09782578525514678,0.029286913659017623,0.011530056843383056,0.39369313807427947
85.1,-4.666299343109131,-8.604761123657227,1.532289028167725,163.83138698952186,0.09981271787648431,0.02790425028286912,0.012786904860016058,0.4582421971494501
85.11,-6.119579315185547,-9.864110946655273,1.13006317615509,143.08365981398893,0.10130558656029692,0.028252974048114932,0.015689818435582096,0.5553333432434746
85.12,-6.947973251342773,-9.344569206237793,2.813186883926392,93.51680349363411,0.09844300373629562,0.028957230397918247,0.01940056523378918,0.6699730970778239
85.13,-6.708553314208984,-11.23838233947754,1.879448294639587,64.48688677707379,0.09420383998750508,0.029300270382022632,0.02180634834301975,0.7442371062478751
85.14,-6.330269336700439,-11.94706630706787,1.762132406234741,127.28082473148096,0.09622401951205593,0.027590411771283116,0.0226381416817511,0.8205075722521854
85.15,-5.487510204315186,-12.18409252166748,0.1963245421648026,120.78026992892708,0.09492331493728728,0.03033847864493389,0.02154574419459174,0.7101787978633349
85.16,-3.56017804145813,-12.30380249023438,0.4285621047019958,152.60835035488228,0.09848588283016667,0.03297997834597423,0.01805898982127661,0.5475743413425302
85.17,-2.003946781158447,-10.22563552856445,1.453280448913574,202.1540316290863,0.10608942440055492,0.03136882453718916,0.01449806173035364,0.46218058991963373
85.18,-2.729389905929565,-7.405265808105469,3.677493810653687,161.55280966297653,0.1096497443539632,0.030866554598769514,0.012368062700358982,0.40069463406701206
85.19,-2.363077163696289,-6.655880928039551,5.202600479125977,110.77863747562077,0.10828938261179195,0.03180329823503429,0.011143338570659992,0.3503831139750821
85.2,-0.7182605266571045,-7.481880187988281,3.658340215682983,123.33104838170017,0.10697142952219411,0.03241432178449875,0.011011154077721448,0.33970027972675887
85.21,1.340752959251404,-7.513004779815674,2.497152328491211,135.3865761844997,0.1064872209186746,0.031673451631210374,0.012080508086832458,0.3814080109433924
85.22,1.87705409526825,-8.911218643188477,2.755726099014282,131.811416572297,0.10429703106442084,0.031633195804388406,0.013947084792674466,0.44090028014572874
85.23,2.7126305103302,-8.329427719116211,4.32871675491333,140.82446460919903,0.10595105764496271,0.030156698093010942,0.016322365450180235,0.5412517477528359
85.24,4.51067590713501,-8.008605003356934,4.082113742828369,152.2090124082309,0.10849949442461797,0.0282509137304003,0.017962892549330794,0.6358340413201966
85.25,5.815515995025635,-5.70777702331543,5.403713226318359,123.88995890112572,0.10669229061542458,0.029167782143928168,0.018100527668463047,0.6205657899535485
85.26,5.116408824920654,-4.20421838760376,4.857835292816162,131.31954224861363,0.10623926316185381,0.03128028109375286,0.01712712356346349,0.5475373962015405
85.27,3.974374771118164,-3.579331636428833,4.963180065155029,122.43328499304774,0.10489292547203564,0.03348373398114723,0.015010778454826805,0.4483006155348618
85.28,2.918531894683838,-3.141192674636841,5.250484466552734,132.16022680843523,0.10285637759551468,0.033961249720373864,0.01241479450851653,0.36555764909366323
85.29,1.362300753593445,-3.711012601852417,4.99669885635376,136.5326156898825,0.10265919957278384,0.03443886067569215,0.010514149702452185,0.30529900222722384
85.3,-0.1268926858901978,-4.742913722991943,4.4532151222229,168.60546211148213,0.10539371289965735,0.034414343388533795,0.00953707989409925,0.2771251476793402
85.31,-1.149216771125793,-5.353435039520264,4.309563159942627,158.30021808533056,0.10696835649747127,0.03401207998178457,0.010016277269055185,0.29449176216581013
85.32,-2.703053712844849,-6.806715488433838,4.582501888275146,109.28150393410138,0.10506237028534436,0.03437843931156892,0.011977833630406071,0.348411212662525
85.33,-3.071760892868042,-8.224082946777344,4.740519523620605,127.01204814190628,0.10446730021628525,0.033351831231600515,0.015350070798867986,0.46024671903524955
85.34,-1.450886249542236,-8.757989883422852,5.564124584197998,158.771699932591,0.10707516904639723,0.03190619660490926,0.020453038066260178,0.6410365490508527
85.35,-0.9050082564353943,-9.265560150146484,7.541735172271729,162.68279348726483,0.1091354275633302,0.028087644241424976,0.026967289139338293,0.9601121761922814
85.36,-1.472434043884277,-11.67891597747803,8.465897560119629,143.18491058822838,0.1087824358278652,0.027564283597262575,0.03370588792980507,1.2228102321886876
85.37,-2.142810583114624,-13.79778480529785,7.967903137207031,96.52312632417758,0.10679279441544283,0.032028138489028135,0.037401071266641044,1.167756639215419
85.38,-2.27209734916687,-14.18085670471191,7.213729858398438,142.10092249666488,0.10572698138561887,0.03278786853623256,0.03573130951927696,1.089772260612117
85.39,-2.451662540435791,-12.03565216064453,5.341464042663574,157.3519976705519,0.10580283727930835,0.030407887811270466,0.03077925604926576,1.012212894798373
85.4,-2.904166698455811,-11.88002872467041,2.968810081481934,106.11603406679875,0.1038954276674063,0.029770306311685705,0.02567777188604747,0.8625296533732144
85.41,-2.370259761810303,-12.08592987060547,1.915361404418945,87.38268206539097,0.1015925961250669,0.030273000339737743,0.0219259448030392,0.7242739290915328
